timestamp,region,building_type,day_of_week,hour,month,temperature_c,humidity,wind_kph,square_feet,insulation_rating,occupancy,hvac_runtime_min,computer_hours,cooking_events,ev_charging,solar_kw,battery_soc,energy_kwh,high_peak,comfort_category
2025-05-04 12:00:00,South,Residential,Sunday,12,5,11.48,75.72,11.3,2090,6.82,1,13.2,4.0,3,0,2.05,45.0,42.38,0,Poor
2025-02-09 13:00:00,North,SmallBusiness,Sunday,13,2,13.75,39.29,5.75,3191,7.36,9,47.0,10.52,0,0,1.87,84.6,65.09,1,Fair
2025-04-29 18:00:00,West,Residential,Tuesday,18,4,9.68,64.87,10.62,2492,10.0,2,67.6,4.59,3,0,0.0,74.3,59.84,0,Poor
2025-01-07 21:00:00,East,Residential,Tuesday,21,1,23.13,53.48,6.3,1185,6.23,2,16.9,2.01,2,0,0.0,21.6,20.73,0,Excellent
2025-05-26 06:00:00,North,SmallBusiness,Monday,6,5,6.4,76.64,4.69,6034,5.89,13,36.4,3.89,1,0,0.0,48.1,124.55,1,Poor
2025-04-15 13:00:00,North,Residential,Tuesday,13,4,19.92,89.43,14.13,1887,4.42,3,25.6,6.72,4,0,2.28,23.5,40.46,0,Fair
2025-02-08 07:00:00,North,Residential,Saturday,7,2,7.69,82.31,23.19,786,5.96,7,42.8,1.11,1,0,0.0,53.3,39.0,0,Poor
2025-01-05 17:00:00,North,Residential,Sunday,17,1,17.37,,10.5,1896,5.74,2,99.0,5.78,1,0,0.98,70.7,53.51,0,Good
2025-05-27 00:00:00,West,Residential,Tuesday,0,5,28.25,42.38,13.66,1259,7.48,1,43.7,0.0,2,0,,71.5,29.15,0,Good
2025-02-11 07:00:00,West,SmallBusiness,Tuesday,7,2,13.41,80.42,12.39,3312,6.01,8,76.9,5.92,0,0,0.0,33.1,67.53,1,Fair
2025-06-09 23:00:00,East,Residential,Monday,23,6,21.27,53.44,11.79,1742,4.66,4,15.3,6.08,0,1,0.0,70.9,37.03,0,Excellent
2025-02-22 10:00:00,East,Residential,Saturday,10,2,10.35,43.46,20.57,783,4.6,1,45.0,5.48,2,0,1.47,,19.89,0,Fair
2025-05-23 18:00:00,South,Residential,Friday,18,5,18.1,34.56,10.34,1495,5.74,6,18.7,6.33,1,1,0.0,32.6,37.59,0,Good
2025-01-22 10:00:00,West,Residential,Wednesday,10,1,4.54,57.1,0.0,1695,7.86,0,83.5,3.49,1,0,2.9,100.0,43.82,0,Poor
2025-05-14 04:00:00,North,Residential,Wednesday,4,5,24.66,48.82,6.74,1580,6.82,5,19.8,3.52,2,0,0.0,48.4,37.46,0,Excellent
2025-04-18 16:00:00,North,Residential,Friday,16,4,15.18,60.85,12.64,1228,7.35,4,53.3,4.15,2,0,2.1,100.0,29.71,0,Good
2025-01-03 19:00:00,South,Residential,Friday,19,1,15.33,57.85,11.36,987,6.52,5,50.8,3.1,3,0,0.0,94.2,35.37,0,Good
2025-03-08 12:00:00,North,SmallBusiness,Saturday,12,3,18.55,36.77,10.62,3802,7.22,12,52.0,5.66,2,0,1.28,,66.48,1,Good
2025-01-01 18:00:00,South,Residential,Wednesday,18,1,1.27,42.74,,637,5.87,3,73.4,3.08,2,0,0.0,47.3,34.14,0,Poor
2025-04-24 18:00:00,East,Residential,Thursday,18,4,12.96,69.17,12.52,1292,4.95,5,49.2,2.48,3,0,0.0,61.5,40.47,0,Fair
2025-05-27 17:00:00,West,Residential,Tuesday,17,5,20.08,70.49,24.33,2537,4.99,3,81.6,3.52,2,0,3.09,64.2,53.74,0,Good
2025-01-24 20:00:00,South,SmallBusiness,Friday,20,1,15.72,49.43,10.04,6823,4.9,7,26.0,4.89,1,0,0.0,76.8,125.33,1,Good
2025-04-05 02:00:00,North,Residential,Saturday,2,4,35.92,57.64,24.98,2346,8.78,0,71.9,2.21,1,0,,59.4,55.22,0,Poor
2025-05-01 22:00:00,South,SmallBusiness,Thursday,22,5,29.07,39.39,14.83,5275,8.26,7,51.8,7.92,0,0,0.0,29.2,95.48,1,Good
2025-01-28 02:00:00,East,SmallBusiness,Tuesday,2,1,18.12,54.19,7.98,7573,5.73,13,34.9,6.39,2,0,0.0,31.0,135.08,1,Excellent
2025-04-18 19:00:00,North,SmallBusiness,Friday,19,4,10.32,71.58,17.2,6932,6.8,11,33.8,5.53,3,0,0.0,39.6,120.03,1,Poor
2025-05-16 22:00:00,East,SmallBusiness,Friday,22,5,15.04,80.02,0.0,4273,7.76,9,34.1,6.93,1,0,,73.6,78.63,1,Fair
2025-02-25 18:00:00,East,SmallBusiness,Tuesday,18,2,22.77,53.12,11.91,3646,5.44,5,24.6,6.82,1,0,,52.4,65.65,1,Excellent
2025-06-01 10:00:00,South,Residential,Sunday,10,6,20.11,50.29,15.11,1703,6.28,4,30.6,4.15,0,0,1.23,42.2,33.36,0,Excellent
2025-04-28 19:00:00,East,SmallBusiness,Monday,19,4,28.71,33.45,15.19,6827,4.79,11,29.0,3.65,1,0,0.0,94.1,114.77,1,Fair
2025-04-03 09:00:00,North,Residential,Thursday,9,4,19.05,46.02,15.82,2036,4.93,3,35.4,0.0,3,0,0.83,79.0,41.85,0,Excellent
2025-05-28 11:00:00,East,SmallBusiness,Wednesday,11,5,19.93,53.97,16.35,5834,7.71,10,44.4,10.99,2,1,2.15,56.9,103.7,1,Excellent
2025-02-13 05:00:00,East,Residential,Thursday,5,2,30.49,52.38,13.78,1519,6.62,8,27.0,2.7,3,0,0.0,26.2,44.6,0,Good
2025-06-15 18:00:00,South,Residential,Sunday,18,6,10.73,46.49,16.34,1998,6.55,5,60.3,1.27,3,0,0.0,40.0,44.68,0,Fair
2025-05-04 09:00:00,East,Residential,Sunday,9,5,32.87,72.81,8.64,725,8.55,4,59.9,2.9,2,0,2.55,18.7,28.93,0,Poor
2025-05-15 10:00:00,West,Residential,Thursday,10,5,25.16,61.21,19.06,1441,5.73,2,34.5,6.32,2,0,1.99,71.3,40.71,0,Good
2025-02-15 18:00:00,South,Residential,Saturday,18,2,43.38,52.52,9.24,2873,7.79,2,114.7,7.1,2,1,0.0,34.3,77.61,1,Poor
2025-04-07 20:00:00,South,Residential,Monday,20,4,12.89,65.26,18.94,2323,5.01,2,80.0,5.0,1,0,0.0,66.9,59.65,0,Fair
2025-02-09 03:00:00,North,SmallBusiness,Sunday,3,2,30.54,54.61,11.88,4995,5.75,8,64.2,4.33,1,0,0.0,100.0,95.71,1,Fair
2025-06-04 20:00:00,North,Residential,Wednesday,20,6,20.57,78.29,13.31,1145,5.2,2,55.4,6.37,1,0,0.0,44.3,35.57,0,Good
2025-05-23 06:00:00,North,Residential,Friday,6,5,17.52,,17.29,3008,5.07,1,55.8,6.66,1,0,0.0,44.6,65.3,1,Good
2025-03-02 08:00:00,North,SmallBusiness,Sunday,8,3,20.44,59.92,21.04,3326,9.7,16,47.1,2.04,0,0,1.63,78.2,61.92,0,Excellent
2025-01-24 18:00:00,West,Residential,Friday,18,1,18.0,23.12,12.24,1225,4.21,4,24.2,6.33,2,0,0.0,39.4,29.84,0,Fair
2025-05-02 00:00:00,South,Residential,Friday,0,5,12.77,49.12,13.3,1904,5.24,3,56.3,1.19,2,1,0.0,12.0,47.53,0,Fair
2025-04-15 09:00:00,East,Residential,Tuesday,9,4,17.45,57.28,0.0,1476,2.81,4,73.7,5.07,2,0,2.82,32.2,36.32,0,Good
2025-02-08 05:00:00,North,SmallBusiness,Saturday,5,2,19.96,50.18,6.78,5115,5.56,8,32.6,9.62,3,0,0.0,32.9,90.91,1,Excellent
2025-03-20 02:00:00,North,Residential,Thursday,2,3,14.6,38.42,2.93,935,6.17,3,50.4,1.21,2,0,0.0,46.4,29.23,0,Fair
2025-03-11 22:00:00,North,Residential,Tuesday,22,3,22.32,44.59,9.57,1681,8.02,3,56.5,4.58,1,0,0.0,60.6,28.87,0,Excellent
2025-01-26 15:00:00,East,Residential,Sunday,15,1,14.63,39.9,7.99,1123,5.6,5,52.2,6.37,2,0,3.25,99.6,34.59,0,Fair
2025-03-14 21:00:00,North,Residential,Friday,21,3,21.67,53.21,7.25,869,4.41,6,33.8,3.79,2,0,0.0,55.2,27.6,0,Excellent
2025-06-09 09:00:00,East,Residential,Monday,9,6,22.2,66.78,5.8,921,5.59,2,34.9,2.19,1,0,1.35,66.7,22.35,0,Excellent
2025-06-24 12:00:00,South,SmallBusiness,Tuesday,12,6,23.11,49.8,15.15,5284,6.97,9,27.8,7.88,3,0,1.79,88.1,94.33,1,Excellent
2025-04-14 05:00:00,South,SmallBusiness,Monday,5,4,7.71,82.13,1.26,4252,7.87,10,76.5,4.38,1,0,0.0,69.7,78.42,1,Poor
2025-05-27 01:00:00,South,Residential,Tuesday,1,5,27.78,58.43,5.45,2304,5.35,7,36.5,4.44,3,0,0.0,48.7,49.71,0,Good
2025-05-25 19:00:00,West,Residential,Sunday,19,5,12.07,24.27,12.2,1079,4.8,3,47.5,5.7,2,1,0.0,77.5,38.03,0,Poor
2025-02-17 07:00:00,East,SmallBusiness,Monday,7,2,16.01,60.0,17.82,7052,5.81,14,62.4,8.99,0,0,0.0,29.3,137.4,1,Good
2025-06-16 16:00:00,North,Residential,Monday,16,6,14.33,54.24,6.42,1397,7.12,6,36.6,6.94,0,0,1.7,54.7,37.85,0,Good
2025-01-16 14:00:00,North,Residential,Thursday,14,1,17.57,75.66,18.3,2131,7.94,2,75.9,0.84,2,0,1.84,79.5,40.43,0,Fair
2025-01-09 14:00:00,North,Residential,Thursday,14,1,16.11,54.75,0.0,1810,4.66,4,17.4,1.89,0,0,3.22,100.0,23.74,0,Good
2025-02-24 23:00:00,North,Residential,Monday,23,2,22.71,51.2,12.01,2006,5.2,4,0.0,0.14,1,1,0.0,44.7,42.63,0,Excellent
2025-02-17 13:00:00,West,SmallBusiness,Monday,13,2,17.85,86.09,,600,2.71,9,37.6,6.95,1,0,4.17,43.6,22.86,0,Fair
2025-04-23 02:00:00,North,Residential,Wednesday,2,4,15.37,23.41,6.07,1919,2.8,3,57.3,4.8,1,1,0.0,71.7,51.17,0,Fair
2025-05-16 15:00:00,West,Residential,Friday,15,5,4.62,49.84,4.14,2458,4.51,3,48.7,4.29,3,0,1.63,68.3,60.77,0,Poor
2025-01-04 17:00:00,East,Residential,Saturday,17,1,24.07,58.99,12.76,1014,4.72,4,40.5,3.37,2,0,2.67,53.1,27.25,0,Excellent
2025-06-21 04:00:00,South,SmallBusiness,Saturday,4,6,23.64,49.01,11.79,3927,5.63,15,35.1,2.56,0,0,0.0,56.1,73.59,1,Excellent
2025-05-06 20:00:00,North,Residential,Tuesday,20,5,26.4,23.49,,2594,7.04,3,62.4,5.47,2,0,0.0,52.0,59.87,0,Fair
2025-03-19 09:00:00,South,Residential,Wednesday,9,3,16.52,61.06,10.27,1968,6.35,1,46.8,5.85,1,0,3.04,69.5,32.88,0,Good
2025-02-03 12:00:00,East,Residential,Monday,12,2,20.36,48.13,8.39,2158,7.0,2,35.9,5.36,2,0,2.09,48.1,37.52,0,Excellent
2025-02-09 08:00:00,East,Residential,Sunday,8,2,12.27,52.96,19.5,2502,8.13,3,67.5,1.74,0,0,0.99,47.5,54.41,0,Fair
2025-04-27 05:00:00,North,Residential,Sunday,5,4,12.54,73.88,16.08,1346,6.94,1,64.9,3.8,2,0,0.0,79.0,37.36,0,Fair
2025-06-11 11:00:00,East,Residential,Wednesday,11,6,17.23,59.57,13.16,1431,6.14,4,44.1,3.34,1,0,1.81,44.8,19.22,0,Good
2025-03-09 02:00:00,South,Residential,Sunday,2,3,25.37,45.7,23.32,2293,7.33,4,13.0,2.88,0,0,0.0,74.3,31.8,0,Excellent
2025-05-02 19:00:00,North,Residential,Friday,19,5,16.8,60.9,18.21,1593,3.09,5,54.6,4.66,4,0,0.0,47.5,42.28,0,Good
2025-06-11 18:00:00,West,SmallBusiness,Wednesday,18,6,19.07,48.63,19.46,6327,6.04,8,63.0,3.62,4,0,0.0,38.8,105.45,1,Excellent
2025-05-15 05:00:00,North,Residential,Thursday,5,5,20.94,50.45,21.49,1038,7.65,3,7.3,3.26,0,0,0.0,45.3,19.87,0,Excellent
2025-04-10 11:00:00,South,Residential,Thursday,11,4,18.7,66.36,11.06,2336,6.24,2,22.1,7.16,2,0,2.13,59.2,43.04,0,Good
2025-02-09 05:00:00,North,Residential,Sunday,5,2,25.61,45.37,4.69,1474,6.91,4,25.2,6.91,0,0,0.0,36.2,28.52,0,Excellent
2025-04-17 22:00:00,North,Residential,Thursday,22,4,12.52,63.42,1.3,2328,6.14,1,72.8,0.62,1,0,0.0,44.1,46.68,0,Fair
2025-02-10 15:00:00,South,Residential,Monday,15,2,18.3,51.55,16.44,2097,7.59,2,49.3,4.85,0,0,1.26,75.1,36.91,0,Excellent
2025-02-09 18:00:00,North,SmallBusiness,Sunday,18,2,21.29,47.38,6.2,5970,8.1,10,14.4,4.8,4,0,0.0,56.7,100.68,1,Excellent
2025-02-22 14:00:00,North,SmallBusiness,Saturday,14,2,4.36,47.43,31.96,1274,2.72,9,80.5,10.34,0,0,0.93,41.4,43.76,0,Poor
2025-02-09 07:00:00,South,Residential,Sunday,7,2,19.63,45.79,6.95,600,5.31,4,28.5,0.76,2,0,0.0,20.0,12.0,0,Excellent
2025-04-02 18:00:00,East,Residential,Wednesday,18,4,29.24,56.34,5.91,2852,2.86,4,42.0,4.38,2,0,0.0,68.1,66.78,1,Good
2025-05-19 15:00:00,South,Residential,Monday,15,5,16.2,50.88,16.67,2407,1.0,5,34.6,0.44,2,0,3.02,64.3,47.03,0,Good
2025-06-28 02:00:00,North,Residential,Saturday,2,6,10.82,75.54,16.79,1185,7.55,3,45.8,4.13,0,0,0.0,54.9,35.27,0,Poor
2025-04-05 03:00:00,West,Residential,Saturday,3,4,22.24,41.69,22.78,1307,7.93,4,3.8,4.82,1,1,0.0,82.9,22.5,0,Excellent
2025-03-18 04:00:00,West,Residential,Tuesday,4,3,19.44,63.15,10.5,1828,5.59,2,52.3,1.81,1,1,,50.8,35.03,0,Good
2025-02-22 09:00:00,South,SmallBusiness,Saturday,9,2,29.68,72.15,18.96,6062,5.25,6,96.8,3.13,0,0,3.51,60.3,104.27,1,Fair
2025-01-20 08:00:00,West,Residential,Monday,8,1,20.5,80.95,11.03,1402,6.18,6,36.0,5.09,3,0,2.18,69.3,25.21,0,Good
2025-05-18 06:00:00,North,Residential,Sunday,6,5,11.45,42.82,15.28,1292,10.0,1,68.9,0.0,3,0,0.0,41.1,27.8,0,Fair
2025-02-21 06:00:00,North,SmallBusiness,Friday,6,2,9.59,70.37,10.72,6370,4.62,9,71.5,2.18,2,0,0.0,79.9,114.48,1,Poor
2025-04-21 14:00:00,South,Residential,Monday,14,4,25.38,58.09,23.48,2096,4.07,3,47.7,5.4,1,0,3.81,85.9,40.78,0,Excellent
2025-02-06 20:00:00,North,Residential,Thursday,20,2,20.36,70.78,25.61,1810,7.58,1,18.9,4.7,2,0,0.0,45.3,30.21,0,Good
2025-06-08 13:00:00,East,Residential,Sunday,13,6,19.03,45.33,4.86,1505,7.68,2,36.7,4.78,1,1,1.33,70.1,41.54,0,Excellent
2025-06-10 16:00:00,North,Residential,Tuesday,16,6,20.88,53.26,19.66,1399,7.19,0,29.5,0.78,3,0,2.31,73.7,22.7,0,Excellent
2025-05-11 15:00:00,South,SmallBusiness,Sunday,15,5,22.54,49.54,6.42,1598,6.63,3,47.4,3.81,3,0,2.56,74.0,34.45,0,Excellent
2025-02-08 12:00:00,East,SmallBusiness,Saturday,12,2,20.48,48.24,18.97,4039,5.94,7,40.7,7.27,2,0,2.05,,76.32,1,Excellent
2025-03-06 10:00:00,East,SmallBusiness,Thursday,10,3,5.96,55.62,21.84,6546,3.8,16,94.1,10.5,1,0,2.99,72.1,128.76,1,Poor
2025-02-15 14:00:00,West,SmallBusiness,Saturday,14,2,27.23,,6.23,3813,9.85,10,50.2,10.24,2,0,3.16,85.0,80.53,1,Fair
2025-04-11 11:00:00,North,Residential,Friday,11,4,28.77,,4.67,2215,9.97,2,72.6,4.66,0,0,1.76,44.1,43.36,0,Fair
2025-04-20 01:00:00,South,SmallBusiness,Sunday,1,4,32.98,,9.03,3594,5.6,8,78.0,5.19,3,0,0.0,90.2,77.47,1,Fair
2025-02-01 18:00:00,West,SmallBusiness,Saturday,18,2,30.24,50.62,19.01,4204,9.03,11,52.2,2.1,2,0,0.0,50.8,81.32,1,Good
2025-04-07 19:00:00,West,Residential,Monday,19,4,29.88,63.44,14.85,2635,7.12,4,22.1,2.16,2,0,0.0,44.1,40.73,0,Fair
2025-06-22 17:00:00,North,Residential,Sunday,17,6,17.21,,10.51,1784,3.32,3,58.4,2.77,1,0,1.76,48.8,33.98,0,Good
2025-04-26 15:00:00,North,Residential,Saturday,15,4,20.91,52.26,16.33,1003,3.49,4,59.3,6.95,2,0,2.12,55.6,21.01,0,Excellent
2025-05-12 11:00:00,South,Residential,Monday,11,5,28.34,38.36,10.25,1707,7.87,4,48.8,4.54,0,1,2.64,77.0,42.83,0,Good
2025-06-15 10:00:00,West,Residential,Sunday,10,6,5.09,54.29,12.79,2148,8.82,3,74.9,3.43,3,0,2.63,67.5,41.47,0,Poor
2025-03-27 00:00:00,South,SmallBusiness,Thursday,0,3,16.25,17.12,15.27,3396,7.14,13,45.3,5.46,0,0,0.0,46.3,73.46,1,Fair
2025-01-25 07:00:00,West,SmallBusiness,Saturday,7,1,3.36,28.47,14.87,2316,6.96,8,78.4,5.79,3,0,0.0,70.3,60.18,0,Poor
2025-03-29 15:00:00,West,Residential,Saturday,15,3,20.24,49.75,22.14,2771,4.92,5,38.5,5.35,0,0,2.09,60.2,48.64,0,Excellent
2025-03-22 22:00:00,West,Residential,Saturday,22,3,28.13,64.9,,2271,4.48,6,67.2,6.02,2,0,0.0,46.7,41.85,0,Good
2025-01-05 13:00:00,North,SmallBusiness,Sunday,13,1,17.15,79.17,17.68,5878,7.88,12,39.2,5.51,0,0,3.18,43.0,101.87,1,Fair
2025-01-08 23:00:00,West,Residential,Wednesday,23,1,12.45,61.02,6.36,1179,6.59,3,69.4,0.0,1,0,0.0,37.8,38.39,0,Fair
2025-02-07 15:00:00,West,Residential,Friday,15,2,19.77,63.01,9.57,1653,6.29,3,50.5,2.25,2,0,2.17,58.7,27.14,0,Excellent
2025-02-05 21:00:00,West,SmallBusiness,Wednesday,21,2,20.8,56.69,11.04,2392,8.76,8,41.6,5.48,1,0,0.0,28.8,47.27,0,Excellent
2025-02-15 03:00:00,East,SmallBusiness,Saturday,3,2,21.36,67.58,9.46,4209,9.55,11,61.1,5.02,0,0,0.0,91.1,85.48,1,Excellent
2025-01-28 01:00:00,North,SmallBusiness,Tuesday,1,1,7.28,58.2,3.93,6655,7.55,8,46.4,3.68,0,0,0.0,67.4,115.48,1,Poor
2025-06-22 06:00:00,East,Residential,Sunday,6,6,21.45,,9.3,2202,4.82,4,9.2,8.33,2,1,0.0,38.6,50.79,0,Excellent
2025-05-31 11:00:00,North,Residential,Saturday,11,5,20.47,31.55,13.63,1476,6.59,2,23.4,6.72,0,0,2.45,87.6,32.81,0,Good
2025-01-27 12:00:00,South,SmallBusiness,Monday,12,1,24.59,58.94,11.19,5745,5.74,14,26.9,5.91,0,0,1.29,51.2,108.37,1,Excellent
2025-02-13 04:00:00,East,Residential,Thursday,4,2,16.9,55.35,20.84,1633,6.25,0,57.7,2.96,3,0,,100.0,30.02,0,Good
2025-06-22 03:00:00,South,SmallBusiness,Sunday,3,6,35.29,48.76,11.35,5256,4.34,12,62.5,7.64,1,0,0.0,81.8,112.09,1,Fair
2025-03-31 12:00:00,West,Residential,Monday,12,3,18.66,49.86,12.09,1454,8.76,2,32.3,5.64,2,0,2.35,89.6,17.25,0,Excellent
2025-06-11 01:00:00,South,Residential,Wednesday,1,6,15.68,,13.09,1334,5.65,4,78.6,3.43,2,0,0.0,74.3,33.38,0,Good
2025-05-12 13:00:00,South,Residential,Monday,13,5,10.98,63.09,11.2,987,9.39,2,57.7,2.73,3,0,3.27,32.2,26.77,0,Fair
2025-05-30 11:00:00,South,Residential,Friday,11,5,14.89,58.52,14.87,1030,6.27,5,58.3,5.87,3,1,3.89,60.3,33.02,0,Good
2025-05-18 06:00:00,South,SmallBusiness,Sunday,6,5,12.61,56.04,8.89,600,5.64,8,54.9,7.22,3,0,0.0,11.8,22.9,0,Fair
2025-06-27 13:00:00,North,Residential,Friday,13,6,18.25,58.45,5.0,2585,5.29,3,79.8,4.57,0,0,3.08,81.6,46.13,0,Good
2025-04-12 06:00:00,East,SmallBusiness,Saturday,6,4,31.99,36.31,11.57,4139,5.31,11,67.2,5.05,1,0,0.0,57.4,85.33,1,Fair
2025-03-20 07:00:00,North,SmallBusiness,Thursday,7,3,6.33,81.45,14.31,3536,6.89,11,87.4,6.04,1,1,0.0,78.4,81.68,1,Poor
2025-06-15 06:00:00,North,Residential,Sunday,6,6,8.39,69.15,12.98,2298,6.4,0,59.5,2.97,0,0,0.0,77.8,56.23,0,Poor
2025-06-04 17:00:00,North,Residential,Wednesday,17,6,17.62,64.31,6.67,1797,7.94,6,77.4,0.0,3,0,2.16,45.0,37.06,0,Good
2025-06-21 22:00:00,South,Residential,Saturday,22,6,8.6,77.27,12.96,2710,5.11,3,81.6,0.99,1,0,0.0,7.2,64.87,1,Poor
2025-06-21 02:00:00,North,SmallBusiness,Saturday,2,6,11.64,58.17,16.07,6961,6.92,12,42.9,4.82,0,0,0.0,45.5,121.38,1,Fair
2025-03-25 19:00:00,East,Residential,Tuesday,19,3,20.71,50.76,13.21,1257,8.68,2,41.5,1.86,1,0,0.0,33.1,28.55,0,Excellent
2025-05-21 13:00:00,North,Residential,Wednesday,13,5,18.58,59.11,7.74,2840,8.99,3,76.6,1.86,0,0,,64.0,47.54,0,Good
2025-03-31 07:00:00,West,Residential,Monday,7,3,21.51,77.9,12.46,2402,5.19,1,65.4,0.0,1,0,0.0,38.3,42.23,0,Good
2025-04-15 04:00:00,South,Residential,Tuesday,4,4,23.23,41.58,22.22,774,5.88,3,0.0,2.99,0,0,,77.5,19.03,0,Excellent
2025-02-23 17:00:00,West,SmallBusiness,Sunday,17,2,28.24,77.72,5.77,4869,5.38,6,42.8,9.37,3,0,0.56,84.4,89.23,1,Fair
2025-03-02 07:00:00,East,Residential,Sunday,7,3,21.03,34.72,18.58,775,4.95,3,34.0,1.42,0,0,0.0,35.0,12.05,0,Excellent
2025-05-14 07:00:00,East,Residential,Wednesday,7,5,28.64,,0.0,2373,7.71,3,46.8,4.46,1,0,0.0,100.0,52.04,0,Good
2025-03-22 23:00:00,East,Residential,Saturday,23,3,18.86,70.15,8.73,1132,4.48,6,19.3,2.46,0,1,0.0,37.7,30.77,0,Good
2025-05-13 15:00:00,East,SmallBusiness,Tuesday,15,5,22.12,64.67,9.42,2694,10.0,10,36.7,9.67,3,0,2.75,48.5,53.81,0,Excellent
2025-05-15 00:00:00,North,Residential,Thursday,0,5,22.02,70.71,18.49,2632,6.92,3,22.0,3.63,2,0,0.0,89.4,50.66,0,Excellent
2025-05-11 16:00:00,South,Residential,Sunday,16,5,21.28,53.09,22.64,2048,6.18,1,62.6,3.71,1,0,1.22,96.9,38.08,0,Excellent
2025-05-19 06:00:00,East,Residential,Monday,6,5,20.65,35.9,18.68,2242,10.0,3,31.8,7.86,1,0,0.0,57.7,32.38,0,Excellent
2025-04-26 22:00:00,West,Residential,Saturday,22,4,33.07,,15.07,1510,4.14,3,26.1,2.13,2,0,0.0,82.6,41.5,0,Poor
2025-02-11 06:00:00,East,SmallBusiness,Tuesday,6,2,23.08,82.73,18.38,750,5.1,8,57.4,6.28,6,0,,39.7,41.85,0,Good
2025-03-31 17:00:00,South,SmallBusiness,Monday,17,3,14.42,52.53,3.88,1479,4.25,8,32.4,9.11,1,0,1.71,52.5,38.21,0,Good
2025-01-10 09:00:00,West,SmallBusiness,Friday,9,1,35.75,65.23,17.36,2284,6.46,9,88.0,5.81,3,0,2.61,78.3,50.72,0,Poor
2025-02-02 08:00:00,West,Residential,Sunday,8,2,14.48,42.6,5.39,3198,5.35,4,24.0,0.48,2,0,2.73,68.6,61.85,0,Good
2025-04-29 05:00:00,West,SmallBusiness,Tuesday,5,4,18.46,41.47,7.57,3545,4.16,13,18.5,6.61,2,0,0.0,35.2,68.95,1,Good
2025-01-29 15:00:00,North,Residential,Wednesday,15,1,10.35,56.61,14.37,2376,4.37,1,29.0,5.19,2,0,1.95,69.4,54.15,0,Fair
2025-01-23 01:00:00,East,SmallBusiness,Thursday,1,1,22.74,44.09,4.59,5603,7.1,13,37.0,4.82,1,0,0.0,57.1,97.43,1,Excellent
2025-05-24 10:00:00,North,Residential,Saturday,10,5,32.52,56.44,19.36,1918,7.64,7,90.6,5.26,0,0,2.86,64.6,45.92,0,Fair
2025-03-31 17:00:00,West,Residential,Monday,17,3,6.07,95.0,12.01,2617,4.02,3,40.9,5.73,2,0,1.86,83.8,48.83,0,Poor
2025-02-23 22:00:00,North,Residential,Sunday,22,2,15.28,44.41,4.19,1479,6.15,2,33.2,1.15,1,0,0.0,95.1,28.99,0,Good
2025-03-05 14:00:00,North,Residential,Wednesday,14,3,26.93,60.12,21.06,2318,5.76,3,67.9,6.43,2,0,3.11,45.0,42.52,0,Good
2025-05-01 16:00:00,North,Residential,Thursday,16,5,10.53,28.62,10.42,1176,5.32,0,93.3,2.47,1,0,,91.4,29.93,0,Poor
2025-05-10 07:00:00,East,SmallBusiness,Saturday,7,5,23.6,62.85,11.02,4401,9.4,8,39.9,7.54,1,0,0.0,100.0,82.56,1,Excellent
2025-04-12 16:00:00,West,Residential,Saturday,16,4,8.09,44.42,10.68,1824,6.4,4,58.0,7.86,1,0,2.4,24.4,42.22,0,Poor
2025-06-22 07:00:00,West,SmallBusiness,Sunday,7,6,22.76,59.39,0.0,6226,6.8,9,43.8,6.71,1,0,0.0,74.0,103.77,1,Excellent
2025-06-08 10:00:00,East,Residential,Sunday,10,6,20.12,58.99,19.55,1136,7.73,3,38.8,3.34,2,0,2.18,75.7,22.63,0,Excellent
2025-02-05 04:00:00,North,Residential,Wednesday,4,2,44.04,57.09,12.17,2259,6.65,1,108.8,5.31,0,0,0.0,52.3,62.18,0,Poor
2025-01-19 14:00:00,North,SmallBusiness,Sunday,14,1,22.96,40.79,12.92,4548,6.46,6,34.0,7.59,2,0,1.53,36.1,76.61,1,Excellent
2025-06-13 03:00:00,South,Residential,Friday,3,6,2.12,50.74,16.09,1606,7.99,5,72.3,3.35,1,0,0.0,68.0,37.88,0,Poor
2025-05-10 13:00:00,South,Residential,Saturday,13,5,18.4,58.54,10.24,2425,5.46,4,22.3,6.78,0,0,2.25,86.4,38.59,0,Good
2025-02-21 10:00:00,South,SmallBusiness,Friday,10,2,24.09,51.36,5.27,5060,5.69,10,18.1,11.97,2,0,3.21,65.5,93.43,1,Excellent
2025-01-10 10:00:00,East,Residential,Friday,10,1,13.69,76.05,6.41,1680,4.71,3,59.5,6.1,1,0,1.06,61.2,42.18,0,Fair
2025-06-22 15:00:00,West,Residential,Sunday,15,6,15.85,55.62,17.24,1771,9.04,3,30.2,5.47,1,0,2.51,17.8,39.77,0,Good
2025-05-04 07:00:00,South,SmallBusiness,Sunday,7,5,15.74,40.11,11.93,4076,7.5,14,69.1,4.61,1,0,0.0,69.0,89.45,1,Good
2025-03-18 06:00:00,West,Residential,Tuesday,6,3,22.38,61.47,18.04,1751,6.92,8,14.8,3.29,2,0,0.0,33.7,45.85,0,Excellent
2025-06-07 11:00:00,West,SmallBusiness,Saturday,11,6,9.46,18.3,19.09,6592,9.3,11,61.7,9.42,1,0,1.18,56.2,118.0,1,Poor
2025-01-08 18:00:00,West,Residential,Wednesday,18,1,12.51,84.42,17.32,2520,4.3,2,6.5,3.32,3,0,0.0,32.0,49.28,0,Poor
